name,ratings,date,helpful,comment
Zoe Liao,1,2019年1月24日,0,為了追劇買vip，買了vip你們說逼不得已要停播？？？有在在乎消費者的權益嗎？非常非常沒有信用的公司，糟透了。
Joe Huang,1,2019年1月29日,1,"大家說英語一直lag, 多少天了，也沒有改進，強迫看廣告也看了，但是不表示你們可以不需要維持播放的品質"
碩碩熊貓,2,2019年2月19日,2,系統顯示因為版權地區關係不能播放，是因為我在新加坡下載app的關係嘛？！！！想瞭解一下是為什麼
Yushin Lee,3,2019年7月6日,0,邊看還會一直跳出廣告遮蓋畫面然後影片就暫停，要按掉有時就按成廣告，要跳出就又整個影片跳出，是很不希望觀眾好好看完一部？也不過看了十分鐘就跳兩次廣告啊…
mo mo,1,2019年12月13日,1,以前覺得不錯用 現在更新後整個以前紀錄都沒有了 之前完成的點數都沒了 然後播放紀錄現在都無法紀錄了
林潣姍,4,2018年12月1日,0,剛開始有些不適應，但經過多次使用後，終於開始適應了！
靜繐,5,2019年5月28日,19,1.畫質不是很好 2.我以前收藏的影片都無法看了 3.有許多影片裡面沒有 4.許願都沒用，只有10個字可以打 啊有些超過10字的就無法許願了
Google 使用者,4,2019年2月14日,46,播放有問題，每部影片點進去都不能看……是因為情人節的關係嗎？叫我們都別追劇多出門看風景是嗎？😅😅😅 後來又能看了！感謝搶修~😊
張芸姍,4,2019年3月19日,1,有些操控不方便，也不夠順，畫質可以更好，然後有很多劇都找不到，其他都很棒請繼續加油，謝謝~^^
pay濃糖 Dan,2,2018年12月2日,5,點開第幾集綠色圈一直轉，出現了廣告，還閃了一下略過廣告，然後又消失，都沒有以前好用了！ 請修復！
Chia Ying Wu,2,2019年6月2日,10,為什麼用電腦版的就沒辦法看，還顯示戲劇已下架，但手機還是可以看，然後最近用手機看也一直出現未知錯誤……麻煩改善問題好嗎？
Maygii Tseng,1,2019年10月10日,7,看到剩最後一分鐘時。廣告跑出來。按掉後。觀看記錄消失從頭撥放。連試了2次都這樣。真的讓人很崩潰。連一星都不想給~
Jar Cheing Liu,2,2019年11月11日,46,強片少的可憐，只適合常看韓劇和台劇的人用美劇、日劇少更別說電影了，沒什麼必要花錢升VIP會員，都是一堆冷門的電影和影劇，下個月取消訂閱，不浪費錢。
謝璉儀,4,2020年5月2日,0,畫質清晰，有很多新戲劇，很棒。
胡萬順,2,2020年5月7日,0,， ？？ 6画 醾r.骥綫？？，、
蔡佳璇,1,2018年12月9日,0,廣告真的太多！以為新版本會較好觀看，下載後現在只想刪掉這個程式，還是以前的版本較好，希望可以改善...
chris chen,1,2019年1月1日,29,我也想要付費使用，但是整個操作介面是在是太糟糕，根本沒信心，擔心只是花錢找罪受，可惜了台灣積極栽培的公司，一樣是向下沉淪中
Jing Yi lee,1,2019年10月13日,6,要不是有想看的影片，廣告可以忍受，但實在受不了每次廣告都要離開後再進入影片……（全是Uber eat廣告，我討厭到不會叫它）
盧昱萍,5,2020年1月3日,1,在活動專區解任務，但每次點進網址都會跳出一行Open The App然後回活動專區介面，完全無法接任務看影片。
Youxin Lin,4,2019年12月28日,1,希望播放時聲音大一點，廣告的聲音比播劇的聲音還大，希望能改善
慧貓,5,2020年3月10日,0,還不錯就是還是有些以前的影片想看但是沒有
莊孟渝,2,2019年1月26日,0,新版本在調整亮度及音量時很容易不小心變成調整時間軸，且影片前與影片中的廣告播放完後，跳回正片的時間有時過長
XP Liou,2,2019年11月25日,683,雖然客服有回應了，卻已經刪除，重新下載後什麼都沒有，但看到其他人還是有一樣的反應....等系統穩定再重新下載好了，還是很害怕🤐
蕭伊婷,1,2018年12月1日,6,沒有自動播放下一集的功能很不方便，也沒有選擇畫質的功能，想看更好一點的畫質根本不行啊！還有現在的廣告比以前多出太多了！
劉炫志,3,2018年12月18日,0,無法選擇影片畫質、廣告多了些、影片清單同樣的影片會同時出現4個以上、要回影片清單才能看下一集很麻煩。
陳建達,4,2018年10月23日,10,請問，如果要退出訂閱，是否要等到合約到期前一天才能進行退訂之動作呢？謝謝。
黃郁庭,1,2018年11月28日,56,影片完全跑不出來 廣告一大堆 還不如不要合併比較好，寧願恢復原本Line TV的品質 廣告也可以多一點沒關係 現在改成這樣很！難！用！
James Lin,1,2019年12月18日,2,未經本人同意自動刷卡續約，同時取消訂閱流程複雜感覺很故意。
Google 使用者,3,2018年11月6日,2,不錯免費追夯劇，可是很多付費，缺點不少廣告很多煩，而且界面真的不太好切，不能快切也不能自動下一集。有些停頓廣告很久
李阿銍,2,2018年12月3日,1,暫停時，可以不要出現擋住畫面的廣告或是出現可以按X關掉廣告？想看劇情裡的紙寫什麼字，被廣告擋住看不到
王靖婷,1,2018年11月24日,16,一直廣告就飽啦，往後拉一下就廣告，要奪多廣告啦，到底是看影片還看廣告？？？不懂欸，一個兩個還可以，不是欸是看幾分鐘一個廣告什麼問題
桃子YouTube,5,2019年7月14日,7,我每次只想知道那是動畫還是真人的時候，就停不下來了，一直一直想看了，好有魔力的LINE TV喔~~~~~~~~~~~~
HUANG ALAN,1,2019年10月6日,7,常常廣告結束後影片卡住後就無法繼續播放了，就算app關閉重開甚至是手機重新開機都無法繼續正常播放，一整個爛！
朱靜儀,5,2020年4月15日,0,要先登入然後我看了冰糖燉雪梨超好看的容化了我的心😘😍😚❤🏩我一定要看完
廖飛雲,5,2020年5月2日,0,喜歡，有趣，好看。等等，，，
Google 使用者,1,2019年2月15日,23,"很多影音軟體在不斷的向前突破及進化，無論在介面上的操作及畫質的提升，但還真的讓人長見識看到了軟體有BUG外還退化這麼嚴重的狀況,請多努力。"
陳怡茹,1,2018年12月21日,3,看影片時，鎖定亮度，要求只能在影片內，卻功能級差，很難調整，容一暫停因量，進廣告，很難使用
Jing靜,4,2019年12月22日,0,半夜追劇突然被廣告聲音嚇一跳，很大聲！！驚醒一下，請改善品質，謝謝。
578001 0906,1,2019年8月21日,28,愈改愈差，新手機是很順；但舊手機原本也很順，改版後播片就一直轉圈圈，重覆返回再點數十次才成功一兩次，明明看影片還是很流暢，但想播放卻很難
林建佑,1,2019年8月31日,11,一直顯示錯誤代碼到底是要看什麼東西 開發這個就是為了給我們看錯誤代碼？？？？？？？？？
Wan Jing Huang,1,2019年9月16日,8,廣告跳出來的時候一點到畫面就一直連到Google瀏覽器，而且還關不到，一口氣狂開了40多個頁面，手機差點當機，索性刪除app
keira ch,3,2019年10月23日,7,看到一半完全卡住…… 不斷顯示錯誤代碼9998 也更新過 也移除重安裝 就是卡在第8集（韓劇 她很漂亮） 甚至無中文字幕……
Sa JIa,5,2019年12月16日,10,單純為了那一天評分 實在太好看了!!!!! $160值得!!!!!
冰Ying,3,2020年2月5日,0,雖然畫質還不錯可是我覺得可看的戲劇有點少，非會員的廣告真的有點多
Enn Young,4,2020年3月2日,0,使用還算流暢，也會開放舊片給免付費會員還不錯。
Jun Chang,1,2019年1月25日,28,第一次聽到進度太快停播的，播放時間是你們定的，有夠好笑！感覺差到極點，爛東西，當買VIP的都是白痴，退費啦
謝合欣,4,2019年2月24日,0,有很多很不錯的功能，但是操作上不流暢，會卡卡的。
陳土豆,5,2019年4月17日,21,我很喜歡這個程式但是唯一的缺點就是你們的廣告真的太多了啦為何一定要加入會員才沒有廣告呢假如一定要加入會員才會沒有廣告的話那麼我情願永遠都不要有人加入您們的會員
Ting Ting,1,2019年5月23日,12,一直轉圈圈，不知要等到猴年馬月才能順暢地看，改版前的順暢很多不用一直等…請問你們到底有沒有那個心要解決此問題？
S PePe,3,2019年6月23日,11,改版後還不錯，整體開起速度變順了。只是左右快轉功能變的很差，一滑就跑到很遠，無法微調。這功能無法使用。
林勇,5,2019年6月7日,0,因為第四台是民间的共月論文發表之事證：：：本是民杜党之組織：他是当时民间供論壇：：对抗国民党的先封之力。很得民间社論出發点
吳思蓉,5,2019年7月5日,3,真的好用，可以登錄LINE的帳號，如果忘記看到那一集，它有紀錄所以可以知道已經看到那一集了不用重頭再看一遍。（好用喔～）
一瓶,5,2019年7月14日,3,我個人覺得還很好用，但我希望某些操作上可以在更新的更方便一點，但是我真的很推這個程式👍👍
Gary Gau,1,2019年10月9日,6,看到一半有廣告沒關係，但是廣告看完按叉叉，回到原本影片一直當掉，想逼大家付錢也不是用這招，越是這樣越不想用，爛！
郭力榮,2,2019年11月12日,0,"這次觀看這次觀看那一天5分鐘就可以下載貼圖要看甚麼跟從哪下載呢? 如果強制要觀看VIP的才能下載 , 那乾脆就直接改成付費貼圖就好了說。"
神祈寶貝,5,2020年1月13日,0,很方便的使用體驗，戲劇的種類也蠻多的
黑天鵝,4,2020年4月9日,0,希望可以添加更多新、舊的韓劇
劉維智,3,2019年3月16日,1,有廣告我可以接受，但是麻煩廣告的素質可以選一下嗎？ 男人幫他的廣告讓我很不舒服 謝謝
許玉琪,2,2019年1月31日,66,畫質不清晰也不能調整，速度也只有一倍或兩倍可以選擇，也沒有以前鎖定螢幕之類的功能，廣告也是無所不在
蔡佩怡,1,2018年11月24日,0,真的不更新前比較好用，雖然片變多了，但網路明明是順的卻不能看，還顯示是網路問題……無言……
黃善羚,1,2018年12月28日,0,廣告有夠多 就算關屏廣告還是或自己播放 一整個黑人問號加傻眼 觀看記錄也非常不ok 有時候明明就看完看過還是在之前的記錄？？？
Rosalind,4,2019年2月3日,0,使用上是還不錯，但是影片的數量可以再多一點就好了，有好多想看的影片都沒有
Grace Huang,1,2018年11月23日,0,新版一直廣告是怎樣，一部片廣告至少五次，每次都要1分半還不能跳過。看到正精彩就廣告，整個fu馬上沒了
婸槑艾,4,2018年11月2日,7,"明明就有網路，可是卻顯示沒網路無法觀看,但隔天問題就解決了，開發人員也用心回應我。👍👍"
Ariel yen,1,2018年11月21日,0,好失望，強迫更新之後，觀看記錄全部不見，一集裡頭還有好幾次30秒左右的廣告，看來，刪除吧！超失望的😤😤😤
圓仔兒,4,2019年4月19日,129,給個建議，能否在觀看影片時的介面，增加選集的功能（總表），我覺得這樣使用會更方便點，每次都要跳出去換集實在有點麻煩
Jinwei Liang,1,2019年7月14日,3,Apple tv 的使用介面難用到爆有夠陽春，不能自動續撥下一集，都已經是vip了，把想看的影片收藏起來也沒作用，也沒搜尋及篩選功能，趕快改善吧
lin,1,2019年9月28日,49,不知道什麼原因，更新了以後，視評還是一直沒法流暢的看，然後廣告一直出現，出現多次，然後視評卻還是在載入，覺得很糟糕
紫帝,1,2019年11月6日,0,超爛，比youtube還扯，youtube開頭有廣告就算了，你這看一部40分不到的連續劇，中間還硬插兩廣告，我看我還是用網頁版看好了，真是死要錢
GUOYI LIOU,1,2019年11月28日,2,我是付費VIP，節目內容畫質媲美第四台的爛...看清晰畫質習慣的人根本無法接受這樣的內容畫質，重點是收費還沒比較便宜！希望盡快改善....
李鑼,1,2019年4月8日,8,從沒廣告(影片開頭)到廣告插入多樣化也是很厲害。VIP ? 抱歉我有愛奇藝跟網飛的，影集隨便都比貴平台豐富。能趕上它們可能會考慮。
陳蛋,1,2019年1月5日,1,看完一集就又要回到原本集數那邊重新選擇，無法連續播放!!之前的Line Tv不會有這樣不方便的操作出現的~
陳星昱,4,2018年9月28日,0,廣告真的太多，建議片頭直接來個90秒廣告，，，後來的半小時再一次10秒即可，不然很影響觀看品質
Yen Cheng Liang,1,2018年11月20日,34,合併的也太爛了，原本在line tv看的好好的，突然要移到chocotv看，多了一堆廣告還不能選畫質，然後現在手機裡還有兩個Line tv到底是什麼狀況？
jessica Liu,1,2019年4月4日,25,可以不要跟愛奇藝連動嗎？原本是line 的會員都應該要VIP了吧！之前那樣就可以了，不需要在為了廣告很麻煩。
